tweet_id,timestamp,name,favorites_count,followers_count,retweet_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,stage,rating
779834332596887552,2016-09-25 00:06:08,Scout,19930,8104183,7608,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True,,1.1
779377524342161408,2016-09-23 17:50:56,,9272,8104183,3349,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,maze,0.0549814,False,pupper,1.2
779123168116150273,2016-09-23 01:00:13,Reggie,12402,8104183,3921,toy_poodle,0.43108,True,soft-coated_wheaten_terrier,0.0603649,True,cocker_spaniel,0.059845400000000014,True,,1.2
779056095788752897,2016-09-22 20:33:42,,15525,8104183,4854,Chihuahua,0.721188,True,toy_terrier,0.112943,True,kelpie,0.0533645,True,,1.3
778990705243029504,2016-09-22 16:13:51,Jay,21004,8104183,7774,cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True,,1.1
778748913645780993,2016-09-22 00:13:04,Mya,7235,8104183,1424,Staffordshire_bullterrier,0.351434,True,boxer,0.201478,True,American_Staffordshire_terrier,0.14283800000000002,True,,1.1
778650543019483137,2016-09-21 17:42:10,Strider,6052,8104183,1613,German_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.08702230000000001,True,,1.0
778624900596654080,2016-09-21 16:00:17,Penny,4874,8104183,1082,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True,,1.1
778408200802557953,2016-09-21 01:39:11,,14328,8104183,4665,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,beagle,0.0119417,True,,1.4
778383385161035776,2016-09-21 00:00:35,Nala,6135,8104183,1188,collie,0.345266,True,borzoi,0.312823,True,Border_collie,0.213011,True,,1.3
778286810187399168,2016-09-20 17:36:50,Stanley,10908,8104183,3532,Boston_bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False,,1.1
778039087836069888,2016-09-20 01:12:28,,8889,8104183,2818,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True,pupper,1.2
778027034220126208,2016-09-20 00:24:34,Sophie,6872,8104183,1732,clumber,0.946718,True,cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True,pupper,2.7
777885040357281792,2016-09-19 15:00:20,Wesley,6672,8104183,1762,Afghan_hound,0.123529,True,basset,0.119682,True,Siberian_husky,0.108709,True,,0.3
777684233540206592,2016-09-19 01:42:24,,11788,8104183,3154,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True,,1.2
777621514455814149,2016-09-18 21:33:11,Derek,9199,8104183,2668,chow,0.999823,True,Norwich_terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True,,1.2
777189768882946048,2016-09-17 16:57:35,Jeffrey,15008,8104183,4631,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False,,1.2
776813020089548800,2016-09-16 16:00:31,Solomon,5116,8104183,1300,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True,,1.2
776477788987613185,2016-09-15 17:48:25,Huck,9265,8104183,2988,Labrador_retriever,0.8848389999999999,True,Chesapeake_Bay_retriever,0.0575651,True,paintbrush,0.00576608,False,pupper,1.1
776218204058357768,2016-09-15 00:36:55,,31451,8104183,17117,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,keeshond,0.00222635,True,floofer,1.3
776201521193218049,2016-09-14 23:30:38,O,10073,8104183,2701,Rottweiler,0.502228,True,black-and-tan_coonhound,0.154594,True,bloodhound,0.135176,True,,1.0
776113305656188928,2016-09-14 17:40:06,Sampson,12324,8104183,4656,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False,pupper,1.1
776088319444877312,2016-09-14 16:00:49,,1919,8104183,161,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False,,1.0
775842724423557120,2016-09-13 23:44:54,Blue,12280,8104183,2858,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.0259901,True,,1.2
775733305207554048,2016-09-13 16:30:07,Anakin,14519,8104183,4276,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False,doggo,1.1
775729183532220416,2016-09-13 16:13:44,,13553,8104183,4890,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False,,1.3
775364825476165632,2016-09-12 16:05:54,Finley,7776,8104183,3181,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True,doggo,1.1
775085132600442880,2016-09-11 21:34:30,Tucker,16299,8104183,5049,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True,,1.3
774757898236878852,2016-09-10 23:54:11,Finley,8968,8104183,1896,toy_poodle,0.7199409999999999,True,miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True,,1.2
774639387460112384,2016-09-10 16:03:16,Sprinkles,7043,8104183,1850,Walker_hound,0.6275930000000001,True,basenji,0.128705,True,Ibizan_hound,0.126282,True,,1.0
774314403806253056,2016-09-09 18:31:54,,22830,8104183,5954,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True,,1.4
773985732834758656,2016-09-08 20:45:53,Winnie,11243,8104183,4147,giant_panda,0.451149,False,fur_coat,0.148001,False,pug,0.10957,True,pupper,1.1
773922284943896577,2016-09-08 16:33:46,Heinrich,6700,8104183,1852,Pomeranian,0.554331,True,Samoyed,0.432158,True,chow,0.00319942,True,,1.2
773704687002451968,2016-09-08 02:09:06,Loki,6918,8104183,1736,silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Airedale,0.133436,True,,1.2
773670353721753600,2016-09-07 23:52:41,Shakespeare,5576,8104183,1389,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True,,1.0
773547596996571136,2016-09-07 15:44:53,Chelsea,23146,8104183,6602,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,pupper,1.1
773308824254029826,2016-09-06 23:56:05,Bungalo,24377,8104183,7982,shopping_cart,0.572349,False,Labrador_retriever,0.151406,True,shopping_basket,0.107102,False,,1.2
773247561583001600,2016-09-06 19:52:39,Chip,9859,8104183,3446,seat_belt,0.713588,False,miniature_pinscher,0.08336879999999999,True,Brabancon_griffon,0.0756961,True,,1.0
773191612633579521,2016-09-06 16:10:20,Grey,10480,8104183,4397,Blenheim_spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_springer_spaniel,0.14461400000000002,True,,1.2
772877495989305348,2016-09-05 19:22:09,,8978,8104183,4135,tabby,0.218303,False,Norwegian_elkhound,0.138523,True,wombat,0.0742172,False,,1.1
772826264096874500,2016-09-05 15:58:34,Roosevelt,8393,8104183,2501,basset,0.915351,True,Walker_hound,0.0724159,True,beagle,0.00822894,True,,1.1
772581559778025472,2016-09-04 23:46:12,,6787,8104183,1807,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True,,1.0
772193107915964416,2016-09-03 22:02:38,Willem,6320,8104183,1484,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True,pupper,1.2
772152991789019136,2016-09-03 19:23:13,,3967,8104183,1196,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.07352489999999999,True,,1.0
772117678702071809,2016-09-03 17:02:54,Jack,3938,8104183,788,Labrador_retriever,0.217821,True,beagle,0.157677,True,golden_retriever,0.127726,True,,1.2
772114945936949249,2016-09-03 16:52:02,Finn,2843,8104183,502,Chihuahua,0.803293,True,toy_terrier,0.052979999999999985,True,Italian_greyhound,0.0372388,True,,1.0
772102971039580160,2016-09-03 16:04:27,Penny,4197,8104183,994,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True,,1.1
771770456517009408,2016-09-02 18:03:10,Davey,12572,8104183,3619,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True,,1.1
771500966810099713,2016-09-02 00:12:18,Dakota,8657,8104183,2804,Labrador_retriever,0.833952,True,golden_retriever,0.103223,True,soccer_ball,0.0120939,False,,1.2
771380798096281600,2016-09-01 16:14:48,Fizz,10993,8104183,5432,collie,0.503728,True,Border_collie,0.450944,True,English_springer,0.0126928,True,,1.1
771136648247640064,2016-09-01 00:04:38,Dixie,9584,8104183,3125,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False,,1.1
771102124360998913,2016-08-31 21:47:27,Charlie,6532,8104183,1534,Labrador_retriever,0.568789,True,pug,0.179918,True,Staffordshire_bullterrier,0.0344374,True,,1.2
771014301343748096,2016-08-31 15:58:28,,7176,8104183,1753,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False,,0.7
770787852854652928,2016-08-31 00:58:39,Winston,5167,8104182,1293,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.020293400000000003,True,,1.0
770772759874076672,2016-08-30 23:58:40,Sebastian,5424,8104182,1507,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True,,1.1
770655142660169732,2016-08-30 16:11:18,,7662,8104182,1861,Madagascar_cat,0.494803,False,skunk,0.161184,False,paper_towel,0.0915715,False,,1.1
770414278348247044,2016-08-30 00:14:12,Al,6594,8104182,2207,maillot,0.5805279999999999,False,maillot,0.08144889999999999,False,golden_retriever,0.0535696,True,,1.1
770293558247038976,2016-08-29 16:14:30,Jackson,6525,8104182,1594,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True,,1.0
770069151037685760,2016-08-29 01:22:47,Carbon,7920,8104182,2442,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True,,1.0
769940425801170949,2016-08-28 16:51:16,Klein,32865,8104182,10277,miniature_pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_bullterrier,0.0309433,True,,1.2
769695466921623552,2016-08-28 00:37:54,Titan,6684,8104182,1765,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458372,True,,1.3
769212283578875904,2016-08-26 16:37:54,DonDon,5654,8104182,1829,golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True,,1.2
768970937022709760,2016-08-26 00:38:52,Kirby,15088,8104182,6975,Pomeranian,0.182358,True,golden_retriever,0.110658,True,mousetrap,0.08639889999999999,False,,1.2
768855141948723200,2016-08-25 16:58:45,Jesse,4390,8104182,950,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551135,True,,1.1
768609597686943744,2016-08-25 00:43:02,Lou,4305,8104182,1285,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True,,1.0
768596291618299904,2016-08-24 23:50:10,Oakley,5244,8104182,1361,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True,,1.2
768473857036525572,2016-08-24 15:43:39,Chevy,14249,8104182,3649,Labrador_retriever,0.73917,True,Chesapeake_Bay_retriever,0.246488,True,kelpie,0.00689234,True,,1.1
768193404517830656,2016-08-23 21:09:14,Gerald,11391,8104182,3789,lion,0.396984,False,ram,0.30085100000000004,False,cheetah,0.094474,False,doggo,0.8
767884188863397888,2016-08-23 00:40:31,Tito,4971,8104182,1490,coral_reef,0.32774000000000003,False,cliff,0.157182,False,lakeside,0.0488096,False,,1.0
767754930266464257,2016-08-22 16:06:54,Philbert,16753,8104182,5723,vizsla,0.307794,True,fountain,0.14218499999999998,False,Chesapeake_Bay_retriever,0.113903,True,,1.1
767500508068192258,2016-08-21 23:15:55,Louie,7821,8104182,2491,chow,0.483228,True,golden_retriever,0.16506300000000002,True,Norfolk_terrier,0.0601729,True,,1.2
767191397493538821,2016-08-21 02:47:37,,12823,8104182,4045,patio,0.708665,False,boathouse,0.110056,False,pier,0.039532300000000006,False,doggo,1.3
767122157629476866,2016-08-20 22:12:29,Rupert,10597,8104182,3031,toy_poodle,0.873841,True,miniature_poodle,0.0591918,True,Irish_terrier,0.035306,True,,1.3
766793450729734144,2016-08-20 00:26:19,Rufus,5303,8104182,1449,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.07269860000000003,True,,1.0
766693177336135680,2016-08-19 17:47:52,Brudge,4205,8104182,844,Doberman,0.948355,True,vizsla,0.015031999999999997,True,Rhodesian_ridgeback,0.00963084,True,,1.1
766423258543644672,2016-08-18 23:55:18,Shadoe,6292,8104182,1701,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True,,0.9
766313316352462849,2016-08-18 16:38:26,Oscar,7077,8104182,2003,toy_poodle,0.966896,True,miniature_poodle,0.0164243,True,cocker_spaniel,0.0102271,True,,1.2
766069199026450432,2016-08-18 00:28:24,Juno,4444,8104182,913,redbone,0.484855,True,beagle,0.4375270000000001,True,basset,0.0105854,True,,1.2
766008592277377025,2016-08-17 20:27:34,Angel,3912,8104182,527,Welsh_springer_spaniel,0.7281529999999999,True,basset,0.103842,True,Brittany_spaniel,0.06241430000000001,True,,1.1
765719909049503744,2016-08-17 01:20:27,Brat,7557,8104182,2281,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True,,1.2
765669560888528897,2016-08-16 22:00:23,Tove,5422,8104182,1295,beagle,0.993333,True,Walker_hound,0.00290219,True,basset,0.00241518,True,,1.2
765395769549590528,2016-08-16 03:52:26,,27658,8104182,3620,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True,,1.3
765371061932261376,2016-08-16 02:14:15,Louie,7404,8104182,2303,golden_retriever,0.829456,True,Labrador_retriever,0.08937089999999999,True,kuvasz,0.0170275,True,pupper,1.1
765222098633691136,2016-08-15 16:22:20,Gromit,12127,8104182,3603,dalmatian,0.556595,True,whippet,0.151047,True,American_Staffordshire_terrier,0.0964355,True,,1.0
764857477905154048,2016-08-14 16:13:27,Aubie,6717,8104182,1890,Bernese_mountain_dog,0.7920590000000001,True,Appenzeller,0.155034,True,EntleBucher,0.038373800000000007,True,,1.2
764259802650378240,2016-08-13 00:38:30,Kota,6307,8104182,1612,German_shepherd,0.973677,True,malinois,0.025949700000000003,True,kelpie,0.000191568,True,,1.0
763837565564780549,2016-08-11 20:40:41,Alfie,13154,8104182,4443,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True,,1.1
763183847194451968,2016-08-10 01:23:03,Clark,5624,8104182,1569,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False,,0.8
763103485927849985,2016-08-09 20:03:43,Belle,7686,8104182,2435,seat_belt,0.685821,False,ice_bear,0.0815972,False,chow,0.0390848,True,,1.0
762699858130116608,2016-08-08 17:19:51,Leela,12703,8104182,3859,kelpie,0.519047,True,German_shepherd,0.296069,True,dingo,0.0610053,False,,1.1
762471784394268675,2016-08-08 02:13:34,Glenn,11759,8104182,6871,Samoyed,0.540276,True,standard_poodle,0.279802,True,toy_poodle,0.102058,True,,1.2
762464539388485633,2016-08-08 01:44:46,Buddy,10757,8104182,4456,chow,0.999953,True,Tibetan_mastiff,2.33591e-05,True,dhole,3.01033e-06,False,,1.2
762316489655476224,2016-08-07 15:56:28,Scout,5019,8104182,1199,African_grey,0.270468,False,Madagascar_cat,0.0761865,False,television,0.0333058,False,,1.1
762035686371364864,2016-08-06 21:20:40,,33349,8104182,16624,home_theater,0.06315180000000001,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False,,1.4
761976711479193600,2016-08-06 17:26:19,Shelby,5630,8104182,2150,Labrador_retriever,0.475552,True,Chesapeake_Bay_retriever,0.082898,True,Staffordshire_bullterrier,0.048464,True,,1.2
761745352076779520,2016-08-06 02:06:59,,4448,8104182,914,paddle,0.393118,False,canoe,0.17808800000000002,False,lakeside,0.0997126,False,,1.1
761672994376806400,2016-08-05 21:19:27,,51747,8104182,30893,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False,,1.0
761599872357261312,2016-08-05 16:28:54,Sephie,4300,8104182,1253,Gordon_setter,0.240427,True,Saluki,0.224269,True,Doberman,0.12972999999999998,True,,1.1
761334018830917632,2016-08-04 22:52:29,Bruce,5423,8104182,1544,Norwegian_elkhound,0.8229360000000001,True,malinois,0.08615249999999999,True,German_shepherd,0.06333290000000001,True,,1.0
761292947749015552,2016-08-04 20:09:17,Bonaparte,4658,8104182,1168,standard_poodle,0.6608930000000001,True,Samoyed,0.314886,True,miniature_poodle,0.00883383,True,,1.1
761227390836215808,2016-08-04 15:48:47,Albert,5538,8104182,1656,cougar,0.306512,False,French_bulldog,0.280802,True,boxer,0.054523400000000014,True,,1.0
761004547850530816,2016-08-04 01:03:17,Bo,11822,8104182,3694,golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477037,True,,1.1
760893934457552897,2016-08-03 17:43:45,Wishes,3985,8104182,1030,Blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True,doggo,1.1
760656994973933572,2016-08-03 02:02:14,Rose,6909,8104182,2037,golden_retriever,0.760546,True,Labrador_retriever,0.232079,True,redbone,0.00287417,True,,1.1
760641137271070720,2016-08-03 00:59:13,Theo,5168,8104182,1371,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.06965199999999999,False,,1.2
760539183865880579,2016-08-02 18:14:06,Atlas,7904,8104182,3862,Samoyed,0.988013,True,malamute,0.00451824,True,West_Highland_white_terrier,0.00118925,True,,1.2
760290219849637889,2016-08-02 01:44:48,Rocco,27975,8104182,12217,Old_English_sheepdog,0.3022,True,Lhasa,0.258803,True,briard,0.1792,True,,1.3
760252756032651264,2016-08-01 23:15:56,Fido,4109,8104182,920,radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False,,0.4
760190180481531904,2016-08-01 19:07:17,Sadie,5940,8104182,1920,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.017647799999999998,False,,1.0
759923798737051648,2016-08-01 01:28:46,,15272,8104182,6003,Labrador_retriever,0.324579,True,seat_belt,0.109168,False,pug,0.102466,True,,1.0
759846353224826880,2016-07-31 20:21:02,Kirby,6998,8104182,2106,Sussex_spaniel,0.355395,True,vizsla,0.141094,True,otterhound,0.0921982,True,,1.1
759793422261743616,2016-07-31 16:50:42,Maggie,6214,8104182,2020,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True,doggo,1.2
759557299618865152,2016-07-31 01:12:26,Emma,4890,8104182,1246,golden_retriever,0.763333,True,Chesapeake_Bay_retriever,0.194251,True,Labrador_retriever,0.0122254,True,,1.0
759447681597108224,2016-07-30 17:56:51,Oakley,8856,8104182,2587,kuvasz,0.223148,True,Bedlington_terrier,0.220731,True,teddy,0.181303,False,,1.1
759197388317847553,2016-07-30 01:22:17,Luna,6306,8104182,2068,kuvasz,0.5113409999999999,True,golden_retriever,0.07689910000000001,True,white_wolf,0.06326939999999999,False,,1.2
759099523532779520,2016-07-29 18:53:24,Toby,15136,8104182,4425,Shetland_sheepdog,0.12903399999999998,True,kelpie,0.117508,True,Siberian_husky,0.106708,True,,0.7
759047813560868866,2016-07-29 15:27:55,Spencer,6762,8104182,2148,Labrador_retriever,0.778546,True,bathing_cap,0.154254,False,golden_retriever,0.0249716,True,,1.1
758854675097526272,2016-07-29 02:40:28,Lilli,3699,8104182,954,barrow,0.974047,False,Old_English_sheepdog,0.0237914,True,komondor,0.0012463,True,,1.1
758828659922702336,2016-07-29 00:57:05,,11650,8104826,4070,Chesapeake_Bay_retriever,0.480048,True,vizsla,0.264522,True,Weimaraner,0.12184,True,doggo,1.3
758740312047005698,2016-07-28 19:06:01,Boston,5961,8104197,1705,Chesapeake_Bay_retriever,0.848514,True,Labrador_retriever,0.110054,True,curly-coated_retriever,0.0252014,True,,1.2
758474966123810816,2016-07-28 01:31:38,Brandonald,3980,8104197,1056,Pembroke,0.546145,True,Cardigan,0.2442,True,German_shepherd,0.100429,True,,1.1
758405701903519748,2016-07-27 20:56:24,Odie,5419,8104197,2046,Chesapeake_Bay_retriever,0.702954,True,laptop,0.0922775,False,notebook,0.0327268,False,,1.0
758355060040593408,2016-07-27 17:35:10,Corey,3560,8104197,1154,Pembroke,0.987643,True,Cardigan,0.0121121,True,Siamese_cat,0.000117477,False,,1.1
758041019896193024,2016-07-26 20:47:17,,2813,8104197,398,bookshop,0.794272,False,Cardigan,0.0512653,True,Bernese_mountain_dog,0.0265963,True,,0.9
757741869644341248,2016-07-26 00:58:34,Leonard,7170,8104197,3449,skunk,0.609715,False,Old_English_sheepdog,0.128899,True,Siberian_husky,0.0190761,True,,1.0
757725642876129280,2016-07-25 23:54:05,Beckham,4718,8104197,1289,seat_belt,0.425176,False,Labrador_retriever,0.128128,True,Siamese_cat,0.0912411,False,,1.1
757611664640446465,2016-07-25 16:21:11,Cooper,4752,8104197,1182,bluetick,0.829259,True,beagle,0.145358,True,Walker_hound,0.0195953,True,,1.2
757596066325864448,2016-07-25 15:19:12,,4516,8104197,1122,doormat,0.8452559999999999,False,wallet,0.095718,False,wool,0.0260719,False,,0.4
757400162377592832,2016-07-25 02:20:45,,15774,8104197,7258,seat_belt,0.523926,False,golden_retriever,0.0878003,True,Tibetan_mastiff,0.07512669999999999,True,,1.3
757393109802180609,2016-07-25 01:52:43,,6061,8104197,1852,Labrador_retriever,0.787125,True,Chesapeake_Bay_retriever,0.112676,True,Rottweiler,0.0480386,True,doggo,1.0
757354760399941633,2016-07-24 23:20:20,Devón,4699,8104197,1515,Italian_greyhound,0.914667,True,whippet,0.0477737,True,ice_lolly,0.0154768,False,,0.8
756998049151549440,2016-07-23 23:42:53,Oliver,6541,8104197,2107,golden_retriever,0.678555,True,Labrador_retriever,0.072632,True,Border_terrier,0.049033,True,,1.1
756939218950160384,2016-07-23 19:49:07,Jax,6911,8104197,2129,golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,Labrador_retriever,0.0646287,True,pupper,1.2
756651752796094464,2016-07-23 00:46:50,Gert,5259,8104197,1386,Pembroke,0.294808,True,kelpie,0.282301,True,Cardigan,0.112601,True,,1.1
756526248105566208,2016-07-22 16:28:07,,10828,8104197,3827,geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False,doggo,1.3
756303284449767430,2016-07-22 01:42:09,,4106,8104197,1154,golden_retriever,0.981652,True,cocker_spaniel,0.006790300000000001,True,Labrador_retriever,0.00432451,True,,1.1
756288534030475264,2016-07-22 00:43:32,,44613,8104197,18502,conch,0.925621,False,French_bulldog,0.032492200000000006,True,tiger_cat,0.00667908,False,,1.2
756275833623502848,2016-07-21 23:53:04,,6690,8104197,1612,Airedale,0.602957,True,Irish_terrier,0.0869808,True,bloodhound,0.08627649999999999,True,puppo,1.0
755955933503782912,2016-07-21 02:41:54,,7630,8104197,3070,Pekinese,0.596882,True,Maltese_dog,0.176478,True,Great_Pyrenees,0.0267753,True,pupper,1.2
755206590534418437,2016-07-19 01:04:16,,17124,8104197,5708,web_site,0.906673,False,printer,0.00860027,False,carton,0.00453319,False,doggo,1.4
755110668769038337,2016-07-18 18:43:07,Watson,22112,8104197,11766,Labrador_retriever,0.708974,True,golden_retriever,0.114314,True,Great_Pyrenees,0.0658134,True,,1.3
754856583969079297,2016-07-18 01:53:28,Winnie,7158,8104197,2682,golden_retriever,0.8723850000000001,True,Labrador_retriever,0.0999631,True,cocker_spaniel,0.00605083,True,,1.1
754747087846248448,2016-07-17 18:38:22,Keith,2680,8104197,551,rotisserie,0.4714930000000001,False,cash_machine,0.250837,False,sliding_door,0.117872,False,,1.2
754482103782404096,2016-07-17 01:05:25,Milo,5521,8104197,2071,tub,0.596796,False,bathtub,0.381098,False,shower_curtain,0.017628799999999997,False,,1.0
754449512966619136,2016-07-16 22:55:55,Dex,3900,8104197,775,beagle,0.858513,True,basset,0.0760119,True,English_foxhound,0.016245600000000002,True,,1.1
754120377874386944,2016-07-16 01:08:03,,8172,8104197,2480,chow,0.168909,True,Norfolk_terrier,0.129114,True,Pomeranian,0.120822,True,,1.0
753655901052166144,2016-07-14 18:22:23,,6074,8104197,2295,miniature_pinscher,0.456092,True,toy_terrier,0.153126,True,Italian_greyhound,0.144147,True,,1.0
753420520834629632,2016-07-14 02:47:04,,8246,8104197,3786,balloon,0.267961,False,lakeside,0.0857637,False,rapeseed,0.0408089,False,,1.1
753398408988139520,2016-07-14 01:19:12,Scout,5994,8104197,2037,whippet,0.163794,True,Italian_greyhound,0.157192,True,English_foxhound,0.142995,True,,1.2
753375668877008896,2016-07-13 23:48:51,Hank,7933,8104197,2464,bluetick,0.36007100000000003,True,crutch,0.13481600000000002,False,tripod,0.0982066,False,,0.8
753294487569522689,2016-07-13 18:26:16,Ace,3519,8104197,1108,chow,0.194773,True,monitor,0.102305,False,Siberian_husky,0.0868547,True,,1.1
753026973505581056,2016-07-13 00:43:15,Tayzie,4055,8104197,1035,Pembroke,0.868511,True,Cardigan,0.103708,True,Shetland_sheepdog,0.0181416,True,,1.0
752917284578922496,2016-07-12 17:27:23,Grizzie,7178,8104197,1669,German_shepherd,0.609283,True,malinois,0.35246,True,kelpie,0.016105200000000004,True,,1.1
752682090207055872,2016-07-12 01:52:49,,6221,8104197,1697,German_shepherd,0.299966,True,Eskimo_dog,0.278355,True,Siberian_husky,0.17852,True,doggo,1.0
752660715232722944,2016-07-12 00:27:52,,4573,8104197,1665,goose,0.339324,False,English_setter,0.0505118,True,basset,0.049093300000000006,True,doggo,1.0
752519690950500352,2016-07-11 15:07:30,,7665,8104197,3660,swing,0.999984,False,Labrador_retriever,1.00288e-05,True,Eskimo_dog,1.43447e-06,True,puppo,1.1
752334515931054080,2016-07-11 02:51:40,,3963,8104197,1171,Bedlington_terrier,0.399163,True,standard_poodle,0.08642489999999999,True,wire-haired_fox_terrier,0.07523110000000001,True,doggo,0.8
752173152931807232,2016-07-10 16:10:29,Brody,6183,8104198,1947,Labrador_retriever,0.527659,True,German_shepherd,0.174765,True,Chihuahua,0.0455254,True,,1.2
751937170840121344,2016-07-10 00:32:46,Ruby,5406,8104198,1432,Lakeland_terrier,0.4241680000000001,True,teddy,0.260562,False,golden_retriever,0.127432,True,,1.1
751830394383790080,2016-07-09 17:28:29,Tucker,6017,8104198,2067,chow,0.703569,True,Pomeranian,0.0766367,True,Siamese_cat,0.0459591,False,,1.2
751598357617971201,2016-07-09 02:06:27,Toby,8210,8104198,3219,toy_poodle,0.757756,True,miniature_poodle,0.0351495,True,Scottish_deerhound,0.027698200000000003,True,,1.3
751583847268179968,2016-07-09 01:08:47,,4567,8104198,1172,dalmatian,0.8683040000000001,True,studio_couch,0.059623,False,snow_leopard,0.0138763,False,doggo,0.5
751538714308972544,2016-07-08 22:09:27,Max,5237,8104198,1342,Labrador_retriever,0.516257,True,golden_retriever,0.210839,True,dingo,0.162022,False,,1.0
751456908746354688,2016-07-08 16:44:23,,3323,8104198,1060,golden_retriever,0.714409,True,Afghan_hound,0.06616260000000003,True,chow,0.0284126,True,pupper,1.2
751251247299190784,2016-07-08 03:07:09,Gilbert,12988,8104198,6220,Walker_hound,0.178852,True,German_short-haired_pointer,0.115752,True,English_foxhound,0.113796,True,,1.0
751205363882532864,2016-07-08 00:04:50,,6548,8104198,1944,Labrador_retriever,0.947164,True,Chesapeake_Bay_retriever,0.020596700000000003,True,golden_retriever,0.0165792,True,,1.2
